artist_label,total_observations,final_pca_anomalies,high_priority_anomalies,extreme_anomalies,positive_anomalies,negative_anomalies,flat_anomalies,mean_pca_score,maximum_pca_score,mean_anomaly_score_ratio,maximum_anomaly_score_ratio,unique_tracks,unique_countries,latest_observation_date,anomaly_rate_pct,high_priority_share_pct,negative_direction_share_pct,positive_direction_share_pct,strongest_anomaly_track_id,strongest_anomaly_date,strongest_anomaly_country,strongest_anomaly_streams,strongest_anomaly_chart_position,strongest_anomaly_direction,strongest_anomaly_severity,strongest_anomaly_pca_score,strongest_anomaly_score_ratio,artist_level_explanation,artist_review_score
"TAEYONG, JENO, HENDERY, YANGYANG, GISELLE",4,0,0,0,0,0,0,0.007153921015255915,0.011812785361503533,0.07516500221738522,0.12411487853967394,1,3,2022-03-24,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 4 model-eligible observations for this artist.,0
MamaRika,15,0,0,0,0,0,0,0.006049327982207203,0.011809005299829875,0.06355923558935592,0.12407516208998483,2,1,2022-12-01,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 15 model-eligible observations for this artist.,0
"Instinto 26, Kibow, Yuran, Trista, Julinho Ksd",22,0,0,0,0,0,0,0.004437286938561804,0.011807549744844437,0.046621801088509954,0.12405986882724475,1,1,2021-02-11,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 22 model-eligible observations for this artist.,0
"Masew, Xesi, Nhật Nguyễn",30,0,0,0,0,0,0,0.0037998289878790575,0.011805378831923008,0.03992414141706831,0.12403705942325427,1,1,2020-02-13,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 30 model-eligible observations for this artist.,0
"Konex, Separ",3,0,0,0,0,0,0,0.007856174395078316,0.011802888776505887,0.08254345617836018,0.12401089684464175,1,1,2021-09-16,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 3 model-eligible observations for this artist.,0
"RAYE, Jess Glynne",6,0,0,0,0,0,0,0.005675971430415909,0.011798609048128128,0.059636443321532125,0.12396593048391202,1,2,2019-12-19,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 6 model-eligible observations for this artist.,0
"Avi, Louis Villain",26,0,0,0,0,0,0,0.004594195615936684,0.011796074495300488,0.048270413235283555,0.12393930037875664,1,1,2022-06-09,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 26 model-eligible observations for this artist.,0
"Maan, Kraantje Pappie",18,0,0,0,0,0,0,0.0038230519195268345,0.01179420854896307,0.04016814071550575,0.12391969520555295,1,1,2020-09-24,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 18 model-eligible observations for this artist.,0
"I.M.T. Smile, Ondrej Kandráč",34,0,0,0,0,0,0,0.003116451416109853,0.011785963550209999,0.0327440122839951,0.1238330664395608,1,1,2018-04-12,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 34 model-eligible observations for this artist.,0
"SkandaU, Чарли",28,0,0,0,0,0,0,0.005020281424679395,0.01177980937063694,0.052747222622841004,0.12376840554656678,1,1,2019-07-11,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 28 model-eligible observations for this artist.,0
Zach Bryan,23,0,0,0,0,0,0,0.00505626655935002,0.011777382737640563,0.05312531216584021,0.12374290933628371,1,5,2022-11-10,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 23 model-eligible observations for this artist.,0
"Jonas Brothers, KAROL G",27,0,0,0,0,0,0,0.0052373101438947574,0.011777308769524097,0.05502750557903681,0.1237421321661659,1,3,2020-11-19,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 27 model-eligible observations for this artist.,0
"Bad Boy Timz, EMPIRE",3,0,0,0,0,0,0,0.006047428345472998,0.011775392806697675,0.06353927643702052,0.12372200147842287,1,1,2023-03-30,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 3 model-eligible observations for this artist.,0
Berechet,4,0,0,0,0,0,0,0.007617310155749046,0.011768480884980502,0.08003375121508889,0.12364937912068509,1,1,2023-03-23,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 4 model-eligible observations for this artist.,0
"2115, Bedoes 2115, White 2115, @atutowy, Abel de Jong",7,0,0,0,0,0,0,0.0065866193122536415,0.01176751311636633,0.0692044620222728,0.12363921094439757,1,1,2022-11-24,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 7 model-eligible observations for this artist.,0
"Moro, ElGrandeToto, Skizo Beats",24,0,0,0,0,0,0,0.004070683859930548,0.011765546536241985,0.042769966387028714,0.1236185484295205,1,1,2022-11-24,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 24 model-eligible observations for this artist.,0
Shuta Sueyoshi,10,0,0,0,0,0,0,0.004899290064349771,0.011764781549572945,0.051475987471087614,0.12361051084781502,1,1,2020-09-24,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 10 model-eligible observations for this artist.,0
"Naar, ISSAM, Jazz Cartier",9,0,0,0,0,0,0,0.005424791558956106,0.011762949638068676,0.05699734015629216,0.12359126327267592,1,1,2020-01-16,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 9 model-eligible observations for this artist.,0
"Malú, Pablo Alborán",5,0,0,0,0,0,0,0.007164514437317848,0.011759158223867416,0.07527630545809431,0.12355142754395637,1,1,2013-07-28,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 5 model-eligible observations for this artist.,0
"Boris Way, Shibui",7,0,0,0,0,0,0,0.006304335837990065,0.011758585930419148,0.06623855871921629,0.12354541455636309,1,1,2023-04-06,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 7 model-eligible observations for this artist.,0
"Kevin Lauren, BEK & Moberg",5,0,0,0,0,0,0,0.006009699852701256,0.011755682198691931,0.06314286973406713,0.12351490555280413,1,1,2022-11-24,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 5 model-eligible observations for this artist.,0
"Gradur, MHD, Alonzo, Nyda",16,0,0,0,0,0,0,0.0027541534163901815,0.011754856444895267,0.028937410296887595,0.1235062295014716,1,1,2017-05-18,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 16 model-eligible observations for this artist.,0
"Batuflex, UZI, Lvbel C5, Critical",43,0,0,0,0,0,0,0.0033105436307006757,0.011754779892945837,0.03478330538060395,0.12350542518347082,1,1,2022-05-12,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 43 model-eligible observations for this artist.,0
Revolverheld,2,0,0,0,0,0,0,0.011603009421378374,0.01174977608025074,0.1219107992702724,0.1234528509949216,1,1,2014-06-15,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 2 model-eligible observations for this artist.,0
"Darius & Finlay, MartinBepunkt, Shaun Baker",3,0,0,0,0,0,0,0.006146605392930923,0.011746882620921502,0.06458131240249897,0.12342244992165921,1,1,2022-07-28,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 3 model-eligible observations for this artist.,0
"J Balvin, Eleni Foureira",2,0,0,0,0,0,0,0.007281043683178723,0.011744693852961063,0.07650065795022336,0.1233994529178834,1,1,2015-01-18,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 2 model-eligible observations for this artist.,0
"Emrah, Alisia",15,0,0,0,0,0,0,0.005294256889707564,0.011737175285816193,0.055625835119741056,0.12332045664228704,1,1,2020-05-14,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 15 model-eligible observations for this artist.,0
"Tali, Arcangel",23,0,0,0,0,0,0,0.003188915641816414,0.01173152681440115,0.033505381283498926,0.12326110913683777,1,1,2016-04-28,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 23 model-eligible observations for this artist.,0
"Murilo Huff, Maiara & Maraisa",3,0,0,0,0,0,0,0.005367672580026004,0.011726526472636927,0.05639720099221973,0.12320857141675476,1,1,2022-11-10,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 3 model-eligible observations for this artist.,0
Takagi & Ketra,8,0,0,0,0,0,0,0.0045205374917713925,0.011726383119821548,0.04749650015259704,0.12320706523368917,1,1,2018-05-10,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 8 model-eligible observations for this artist.,0
"Banda MS de Sergio Lizárraga, Carin Leon",26,0,0,0,0,0,0,0.003332227695089653,0.011721802617597993,0.03501113606875437,0.12315893869454286,1,1,2022-11-17,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 26 model-eligible observations for this artist.,0
"Mihaela Marinova, Pavell & Venci Venc'",5,0,0,0,0,0,0,0.006488119554705918,0.01171278115361929,0.06816954222392754,0.12306415174365017,1,1,2018-01-18,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 5 model-eligible observations for this artist.,0
Pramote Vilepana,13,0,0,0,0,0,0,0.005392431427351827,0.0117109389975667,0.05665733788919926,0.12304479653082598,2,1,2021-05-20,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 13 model-eligible observations for this artist.,0
"Abo El Anwar, Marwan Pablo, Lil Baba",8,0,0,0,0,0,0,0.004234619820019609,0.011708602571604415,0.04449241296944499,0.12302024811014012,1,1,2022-11-10,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 8 model-eligible observations for this artist.,0
L.A.X,3,0,0,0,0,0,0,0.007066299694205101,0.011708100918576545,0.07424438025678072,0.1230149773291416,1,1,2022-05-05,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 3 model-eligible observations for this artist.,0
David Cuello,15,0,0,0,0,0,0,0.004151787205288807,0.011707640253007412,0.04362210511216851,0.12301013719623384,2,1,2015-03-22,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 15 model-eligible observations for this artist.,0
"Rony Fuego, DreNaz",27,0,0,0,0,0,0,0.0034273986109635895,0.011707560159265995,0.036011080307367,0.12300929566524149,1,1,2021-04-15,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 27 model-eligible observations for this artist.,0
"Wizkid, Drake",26,0,0,0,0,0,0,0.004858497187692242,0.011702432297170162,0.051047383820323526,0.12295541811124253,1,4,2017-08-17,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 26 model-eligible observations for this artist.,0
"1Kilo, DoisP",7,0,0,0,0,0,0,0.005609651545195707,0.011701151728630066,0.05893963183745191,0.12294196340060894,1,1,2017-12-28,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 7 model-eligible observations for this artist.,0
"Neha Kakkar, Yash Narvekar, Tanishk Bagchi",20,0,0,0,0,0,0,0.003881403603008948,0.01170099712908268,0.04078123169162472,0.1229403390500888,1,1,2020-04-30,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 20 model-eligible observations for this artist.,0
Jon Z,1,0,0,0,0,0,0,0.011699213646352291,0.011699213646352291,0.12292160030764275,0.12292160030764275,1,1,2020-01-23,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 1 model-eligible observations for this artist.,0
"Piruka, Khapo",9,0,0,0,0,0,0,0.0042979678190830685,0.011697163805365562,0.045157999363244654,0.1229000629853849,1,1,2018-11-29,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 9 model-eligible observations for this artist.,0
Skofka,26,0,0,0,0,0,0,0.004783028444063346,0.011695883468716084,0.05025444687426103,0.12288661071118565,4,1,2022-12-01,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 26 model-eligible observations for this artist.,0
"T.I BLAZE, Olamide",46,0,0,0,0,0,0,0.0035974810908632198,0.011694011815362988,0.0377981073029868,0.12286694557536214,1,1,2023-03-02,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 46 model-eligible observations for this artist.,0
"Logos Timis, Eleuthero Pneuma, Lobo",28,0,0,0,0,0,0,0.0032107081964828205,0.011693576350808144,0.033734351860100174,0.12286237022512264,1,2,2020-05-07,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 28 model-eligible observations for this artist.,0
"Garotihnio, Gian, The La Planta",10,0,0,0,0,0,0,0.004337075597140938,0.011692864820361137,0.0455688979764902,0.12285489429863242,1,1,2021-03-25,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 10 model-eligible observations for this artist.,0
"Dizzy DROS, Komy",25,0,0,0,0,0,0,0.005684923180378974,0.011692488566040993,0.059730497799403544,0.12285094106001716,1,1,2020-02-13,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 25 model-eligible observations for this artist.,0
"Dorian Popa, Shift, Selly",2,0,0,0,0,0,0,0.009996043983846903,0.01168871857225895,0.10502669327892417,0.12281133039191187,1,1,2018-10-04,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 2 model-eligible observations for this artist.,0
"Lost Frequencies, Flynn",11,0,0,0,0,0,0,0.0039423766799948435,0.011688299477100372,0.04142186519275957,0.12280692703206815,1,1,2019-07-25,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 11 model-eligible observations for this artist.,0
"Dzsúdló, Azahriah",4,0,0,0,0,0,0,0.005672453855466027,0.011688173772640188,0.059599484774136395,0.12280560627719703,1,1,2022-11-17,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 4 model-eligible observations for this artist.,0
"Masaki Suda, Huwie Ishizaki",7,0,0,0,0,0,0,0.004711067603368845,0.011687670834362507,0.04949836685341199,0.12280032199230256,1,1,2020-12-10,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 7 model-eligible observations for this artist.,0
Baby Tate,2,0,0,0,0,0,0,0.01090040049261361,0.0116875665709192,0.1145286096184806,0.12279922651446173,1,1,2023-03-30,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 2 model-eligible observations for this artist.,0
"Tuhan, UZI",29,0,0,0,0,0,0,0.004245464888203424,0.011684566335968715,0.0446063602121313,0.12276770356834239,1,1,2022-03-24,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 29 model-eligible observations for this artist.,0
"Rethabile Khumalo, Master KG",16,0,0,0,0,0,0,0.004777258710034,0.011683707125484943,0.05019382528364176,0.12275867599342506,1,1,2021-05-20,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 16 model-eligible observations for this artist.,0
"Trippie Redd, DaBaby",11,0,0,0,0,0,0,0.005137593421915715,0.011683030053973198,0.05397979934735193,0.12275156212096643,1,2,2020-03-05,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 11 model-eligible observations for this artist.,0
John C,6,0,0,0,0,0,0,0.006037038906166951,0.011678292416036129,0.06343011640760295,0.12270178458424418,1,2,2020-01-16,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 6 model-eligible observations for this artist.,0
"Justin Quiles, Robin Schulz",6,0,0,0,0,0,0,0.006603696017356976,0.011678067211245913,0.06938388398880284,0.12269941839673389,1,1,2022-12-01,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 6 model-eligible observations for this artist.,0
"DDG, Blueface",21,0,0,0,0,0,0,0.005682587778816621,0.011674708686769009,0.05970596014190937,0.1226641309649583,1,2,2021-04-08,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 21 model-eligible observations for this artist.,0
"Wegz, Savage Plug",14,0,0,0,0,0,0,0.0034401278660100487,0.011672795750200748,0.03614482437327888,0.12264403207358274,1,1,2020-09-10,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 14 model-eligible observations for this artist.,0
"Feng Ze, Edan 呂爵安",3,0,0,0,0,0,0,0.009120294716755602,0.011670800518318748,0.09582534824556188,0.12262306851967783,1,1,2022-02-10,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 3 model-eligible observations for this artist.,0
Ice Spice,2,0,0,0,0,0,0,0.008706897750121238,0.011670389160758802,0.09148185831221366,0.1226187464574354,1,1,2023-04-06,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 2 model-eligible observations for this artist.,0
"Fedez, Guè",5,0,0,0,0,0,0,0.007528533879667521,0.011670327745378017,0.0791009943431177,0.12261810117672527,1,1,2013-07-28,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 5 model-eligible observations for this artist.,0
Kanaria,29,0,0,0,0,0,0,0.00428365011338069,0.011670097298892798,0.0450075657229274,0.12261567991563845,2,1,2023-04-06,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 29 model-eligible observations for this artist.,0
"Afroto, Amr Saad",14,0,0,0,0,0,0,0.0034993473914812375,0.011662491529412329,0.03676703361403819,0.12253576742028865,1,1,2022-11-10,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 14 model-eligible observations for this artist.,0
GUMA,72,0,0,0,0,0,0,0.004297877061470559,0.011661502179256093,0.04515704578881589,0.12252537249049719,1,4,2022-04-14,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 72 model-eligible observations for this artist.,0
"Białas, Sokół",3,0,0,0,0,0,0,0.010250533451334554,0.01165930572112023,0.10770056979324659,0.12250229468738748,1,1,2022-02-17,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 3 model-eligible observations for this artist.,0
"Miro, ALMA",1,0,0,0,0,0,0,0.011656899132896902,0.011656899132896902,0.12247700908404394,0.12247700908404394,1,1,2022-10-27,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 1 model-eligible observations for this artist.,0
Polo & Pan,18,0,0,0,0,0,0,0.0031088022506809776,0.011655259322706807,0.03266364383497303,0.12245977988395747,1,2,2021-11-18,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 18 model-eligible observations for this artist.,0
"PEDRO SAMPAIO, Luan Otten",10,0,0,0,0,0,0,0.0030845529690850526,0.011654612608253956,0.03240886085637419,0.12245298496782982,1,1,2021-04-22,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 10 model-eligible observations for this artist.,0
"Żabson, Mata",15,0,0,0,0,0,0,0.0040620660331721105,0.01165255531668663,0.042679420382113996,0.12243136936361919,1,1,2021-05-06,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 15 model-eligible observations for this artist.,0
SHINSKY x DIMA,10,0,0,0,0,0,0,0.006251853657886386,0.011652289889752865,0.06568713759289216,0.1224285805690515,1,2,2021-04-22,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 10 model-eligible observations for this artist.,0
"Soprano, Niska",10,0,0,0,0,0,0,0.006896743248216808,0.011650116182863712,0.07246288020785599,0.12240574180932873,1,1,2019-03-07,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 10 model-eligible observations for this artist.,0
"Major Lazer, Nyla",22,0,0,0,0,0,0,0.003154920697191053,0.011645267717540264,0.03314820232070411,0.12235479982855892,1,1,2016-08-11,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 22 model-eligible observations for this artist.,0
"Lil Tecca, Internet Money",2,0,0,0,0,0,0,0.01025496469810605,0.011640706099569798,0.10774712813135166,0.12230687170297104,1,1,2020-07-02,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 2 model-eligible observations for this artist.,0
"Janna, Tuure Kilpeläinen",2,0,0,0,0,0,0,0.008185574319213629,0.011639765463769436,0.08600440381466165,0.12229698860643291,1,1,2018-11-08,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 2 model-eligible observations for this artist.,0
"Naim Daniel, Man Keedal",43,0,0,0,0,0,0,0.003925852099200711,0.01163575891405344,0.0412482443001912,0.12225489248632693,1,1,2021-02-11,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 43 model-eligible observations for this artist.,0
"Moonkey, C.R.O, WE$T DUBAI",7,0,0,0,0,0,0,0.005523599617715392,0.011634518392384052,0.058035499221775165,0.12224185854118952,1,2,2020-07-16,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 7 model-eligible observations for this artist.,0
"Juhn, Brytiago, Myke Towers, Lenny Tavárez, Farruko",27,0,0,0,0,0,0,0.004668036950062271,0.011630088090896606,0.049046251273116,0.12219531013501933,1,4,2020-02-27,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 27 model-eligible observations for this artist.,0
"Sam Smith, Demi Lovato",9,0,0,0,0,0,0,0.004726658044900332,0.011625801213085651,0.049662172907432606,0.1221502686564401,1,4,2020-07-16,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 9 model-eligible observations for this artist.,0
AVEC,7,0,0,0,0,0,0,0.005037659529729613,0.011622140184044838,0.0529298113461227,0.12211180286189417,2,1,2019-06-13,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 7 model-eligible observations for this artist.,0
"WOS, Ricardo Mollo",1,0,0,0,0,0,0,0.011619428663806388,0.011619428663806388,0.12208331339097313,0.12208331339097313,1,1,2022-01-27,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 1 model-eligible observations for this artist.,0
DreNaz,3,0,0,0,0,0,0,0.009261250185614496,0.011618448048179849,0.09730634280878635,0.12207301023336403,1,1,2022-02-24,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 3 model-eligible observations for this artist.,0
"Migos, Post Malone",18,0,0,0,0,0,0,0.004725345772587591,0.011618295684456825,0.049648385090781205,0.1220714093742611,1,4,2018-06-07,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 18 model-eligible observations for this artist.,0
Pamkutya,18,0,0,0,0,0,0,0.004921726741789219,0.011618073098361492,0.051711725733488124,0.12206907070092189,1,1,2020-05-28,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 18 model-eligible observations for this artist.,0
AREZRA,6,0,0,0,0,0,0,0.005053636152297258,0.01161727774888277,0.05309767493703494,0.12206071410246291,1,1,2020-10-08,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 6 model-eligible observations for this artist.,0
"Tussin, Amuly, RAVA",9,0,0,0,0,0,0,0.004995078172507162,0.011616066545392736,0.0524824164415355,0.12204798819833006,1,1,2022-06-09,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 9 model-eligible observations for this artist.,0
Lyn Lapid,10,0,0,0,0,0,0,0.007031702430399222,0.011613742030603993,0.073880872831253,0.12202356492627021,1,2,2022-01-27,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 10 model-eligible observations for this artist.,0
"Bulin 47, Ceky Viciny",9,0,0,0,0,0,0,0.0038529232454796634,0.011612753383815289,0.04048199353505639,0.12201317738663892,1,1,2019-05-23,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 9 model-eligible observations for this artist.,0
Dengarkan Dia,28,0,0,0,0,0,0,0.006302621564827859,0.011612615548074245,0.06622054714964995,0.12201172917051253,1,1,2019-11-28,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 28 model-eligible observations for this artist.,0
Patsyki Z Franeka,4,0,0,0,0,0,0,0.005078905022378629,0.011608849664714883,0.05336317055428409,0.12197216168990249,1,1,2022-08-11,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 4 model-eligible observations for this artist.,0
"Daria Zawiałow, Dawid Podsiadło",20,0,0,0,0,0,0,0.0030786488964305862,0.011608146934315668,0.032346827793216494,0.12196477822398184,1,1,2021-10-28,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 20 model-eligible observations for this artist.,0
Sqwore,25,0,0,0,0,0,0,0.0045633338116950264,0.01160569643818306,0.04794615363284877,0.12193903128788226,2,2,2022-04-28,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 25 model-eligible observations for this artist.,0
"Eminem, Sia",2,0,0,0,0,0,0,0.010675289202481508,0.011602610349655151,0.11216340449728138,0.12190660629317676,1,1,2014-09-14,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 2 model-eligible observations for this artist.,0
"Armin van Buuren, Billen Ted, JC Stewart",6,0,0,0,0,0,0,0.0048472043469254865,0.011600964852863334,0.05092873190909,0.12188931734495635,1,1,2022-08-11,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 6 model-eligible observations for this artist.,0
"Kartellen, Timbuktu",3,0,0,0,0,0,0,0.011207591431836287,0.011599447578191757,0.117756211318107,0.1218733756042228,1,1,2014-02-23,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 3 model-eligible observations for this artist.,0
Sísý Ey,10,0,0,0,0,0,0,0.007507363380864262,0.011598619632422924,0.07887855959913652,0.12186467652222044,1,1,2013-09-01,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 10 model-eligible observations for this artist.,0
"Bizzey, SFB",14,0,0,0,0,0,0,0.005205912116382804,0.01159809809178114,0.0546976119720869,0.12185919678552602,1,1,2019-11-14,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 14 model-eligible observations for this artist.,0
"Bousmaha Mohamed, amine la colombe",12,0,0,0,0,0,0,0.0032608848345155226,0.011597619334353576,0.03426154905740584,0.12185416656461254,1,1,2021-09-30,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 12 model-eligible observations for this artist.,0
Tus,3,0,0,0,0,0,0,0.010719933236638704,0.0115927429869771,0.1126324715891968,0.12180293163196736,1,1,2019-11-07,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 3 model-eligible observations for this artist.,0
